dateonly,hour,hourlyprecipitation,hourlywindspeed,dailysnowfall,date
2023-01-13,3,0.0,6.0,0.0,2023-01-13 03:20:00
2023-01-13,3,0.0,6.0,0.0,2023-01-13 03:51:00
2023-01-13,4,0.0,7.0,0.0,2023-01-13 04:51:00
2023-01-13,5,0.0,6.0,0.0,2023-01-13 05:05:00
2023-01-13,5,0.0,6.0,0.0,2023-01-13 05:51:00
2023-01-13,6,0.01,5.0,0.0,2023-01-13 06:51:00
2023-01-13,7,0.0,6.0,0.0,2023-01-13 07:51:00
2023-01-13,8,0.0,5.0,0.0,2023-01-13 08:51:00
2023-01-13,9,0.0,7.0,0.0,2023-01-13 09:04:00
2023-01-13,9,0.0,7.0,0.0,2023-01-13 09:33:00
2023-01-13,9,0.0,7.0,0.0,2023-01-13 09:51:00
2023-01-13,10,0.0,0.0,0.0,2023-01-13 10:51:00
2023-01-13,11,0.0,11.0,0.0,2023-01-13 11:49:00
2023-01-13,11,0.0,11.0,0.0,2023-01-13 11:51:00
2023-01-13,12,0.0,0.0,0.0,2023-01-13 12:51:00
2023-01-13,13,0.0,13.0,0.0,2023-01-13 13:00:00
2023-01-13,13,0.0,13.0,0.0,2023-01-13 13:40:00
2023-01-13,13,0.0,13.0,0.0,2023-01-13 13:51:00
2023-01-13,14,0.0,13.0,0.0,2023-01-13 14:41:00
2023-01-13,14,0.0,13.0,0.0,2023-01-13 14:51:00
2023-01-13,15,0.0,13.0,0.0,2023-01-13 15:51:00
2023-01-13,16,0.0,13.0,0.0,2023-01-13 16:51:00
2023-01-13,17,0.0,7.0,0.0,2023-01-13 17:51:00
2023-01-13,18,0.0,7.0,0.0,2023-01-13 18:51:00
2023-01-13,19,0.0,9.0,0.0,2023-01-13 19:00:00
2023-01-13,19,0.0,9.0,0.0,2023-01-13 19:51:00
2023-01-13,20,0.0,11.0,0.0,2023-01-13 20:34:00
2023-01-13,20,0.0,11.0,0.0,2023-01-13 20:51:00
2023-01-13,21,0.0,0.0,0.0,2023-01-13 21:51:00
2023-01-13,22,0.0,10.0,0.0,2023-01-13 22:51:00
2023-01-13,23,0.0,0.0,0.0,2023-01-13 23:51:00
2023-01-13,23,0.0,0.0,0.0,2023-01-13 23:59:00
2023-01-14,0,0.0,5.0,0,2023-01-14 00:51:00
2023-01-14,1,0.0,11.0,0,2023-01-14 01:08:00
2023-01-14,1,0.0,11.0,0,2023-01-14 01:51:00
2023-01-14,2,0.0,14.0,0,2023-01-14 02:49:00
2023-01-14,2,0.0,14.0,0,2023-01-14 02:51:00
2023-01-14,3,0.0,7.0,0,2023-01-14 03:51:00
2023-01-14,4,0.0,8.0,0,2023-01-14 04:51:00
2023-01-14,5,0.0,10.0,0,2023-01-14 05:51:00
2023-01-14,6,0.0,10.0,0,2023-01-14 06:51:00
2023-01-14,7,0.0,8.0,0,2023-01-14 07:13:00
2023-01-14,7,0.0,8.0,0,2023-01-14 07:43:00
2023-01-14,7,0.0,8.0,0,2023-01-14 07:51:00
2023-01-14,8,0.0,10.0,0,2023-01-14 08:02:00
2023-01-14,8,0.0,10.0,0,2023-01-14 08:51:00
2023-01-14,9,0.0,0.0,0,2023-01-14 09:24:00
2023-01-14,9,0.0,0.0,0,2023-01-14 09:51:00
2023-01-14,10,0.0,8.0,0,2023-01-14 10:23:00
2023-01-14,10,0.0,8.0,0,2023-01-14 10:47:00
2023-01-14,10,0.0,8.0,0,2023-01-14 10:51:00
2023-01-14,11,0.0,13.0,0,2023-01-14 11:27:00
2023-01-14,11,0.0,13.0,0,2023-01-14 11:51:00
2023-01-14,12,0.0,0.0,0,2023-01-14 12:51:00
2023-01-14,13,0.0,9.0,0,2023-01-14 13:51:00
2023-01-14,14,0.0,5.0,0,2023-01-14 14:51:00
2023-01-14,15,0.0,0.0,0,2023-01-14 15:51:00
2023-01-14,16,0.0,0.0,0,2023-01-14 16:51:00
2023-01-14,17,0.0,10.0,0,2023-01-14 17:51:00
2023-01-14,18,0.0,11.0,0,2023-01-14 18:51:00
2023-01-14,19,0.0,14.0,0,2023-01-14 19:51:00
2023-01-14,20,0.0,8.0,0,2023-01-14 20:51:00
2023-01-14,21,0.0,9.0,0,2023-01-14 21:51:00
2023-01-14,22,0.0,9.0,0,2023-01-14 22:51:00
2023-01-14,23,0.0,15.0,0,2023-01-14 23:51:00
2023-01-14,23,0.0,15.0,0,2023-01-14 23:59:00
2023-01-15,0,0.0,11.0,0.0,2023-01-15 00:51:00
2023-01-15,1,0.0,10.0,0.0,2023-01-15 01:51:00
2023-01-15,2,0.0,16.0,0.0,2023-01-15 02:07:00
2023-01-15,2,0.0,16.0,0.0,2023-01-15 02:51:00
2023-01-15,3,0.0,13.0,0.0,2023-01-15 03:01:00
2023-01-15,3,0.0,13.0,0.0,2023-01-15 03:51:00
2023-01-15,4,0.0,14.0,0.0,2023-01-15 04:51:00
2023-01-15,5,0.0,7.0,0.0,2023-01-15 05:51:00
2023-01-15,6,0.0,8.0,0.0,2023-01-15 06:51:00
2023-01-15,7,0.0,6.0,0.0,2023-01-15 07:51:00
2023-01-15,8,0.0,5.0,0.0,2023-01-15 08:51:00
2023-01-15,9,0.0,10.0,0.0,2023-01-15 09:51:00
2023-01-15,10,0.0,11.0,0.0,2023-01-15 10:51:00
2023-01-15,11,0.0,11.0,0.0,2023-01-15 11:51:00
2023-01-15,12,0.0,0.0,0.0,2023-01-15 12:51:00
2023-01-15,13,0.0,9.0,0.0,2023-01-15 13:51:00
2023-01-15,14,0.0,14.0,0.0,2023-01-15 14:51:00
2023-01-15,15,0.0,7.0,0.0,2023-01-15 15:51:00
2023-01-15,16,0.0,7.0,0.0,2023-01-15 16:51:00
2023-01-15,17,0.0,7.0,0.0,2023-01-15 17:51:00
2023-01-15,18,0.0,7.0,0.0,2023-01-15 18:51:00
2023-01-15,19,0.0,8.0,0.0,2023-01-15 19:51:00
2023-01-15,20,0.0,14.0,0.0,2023-01-15 20:51:00
2023-01-15,21,0.0,11.0,0.0,2023-01-15 21:51:00
2023-01-15,22,0.0,9.0,0.0,2023-01-15 22:51:00
2023-01-15,23,0.0,10.0,0.0,2023-01-15 23:51:00
2023-01-15,23,0.0,10.0,0.0,2023-01-15 23:59:00
2023-01-16,0,0.0,15.0,0.0,2023-01-16 00:51:00
2023-01-16,1,0.0,8.0,0.0,2023-01-16 01:51:00
2023-01-16,2,0.0,11.0,0.0,2023-01-16 02:51:00
2023-01-16,3,0.0,0.0,0.0,2023-01-16 03:51:00
2023-01-16,4,0.0,5.0,0.0,2023-01-16 04:51:00
2023-01-16,5,0.0,8.0,0.0,2023-01-16 05:51:00
2023-01-16,6,0.0,5.0,0.0,2023-01-16 06:51:00
2023-01-16,7,0.0,8.0,0.0,2023-01-16 07:51:00
2023-01-16,8,0.0,9.0,0.0,2023-01-16 08:51:00
2023-01-16,9,0.0,7.0,0.0,2023-01-16 09:51:00
2023-01-16,10,0.0,5.0,0.0,2023-01-16 10:51:00
2023-01-16,11,0.0,10.0,0.0,2023-01-16 11:51:00
2023-01-16,12,0.0,8.0,0.0,2023-01-16 12:51:00
2023-01-16,13,0.0,9.0,0.0,2023-01-16 13:51:00
2023-01-16,14,0.0,5.0,0.0,2023-01-16 14:51:00
2023-01-16,15,0.0,6.0,0.0,2023-01-16 15:51:00
2023-01-16,16,0.0,9.0,0.0,2023-01-16 16:51:00
2023-01-16,17,0.0,8.0,0.0,2023-01-16 17:51:00
2023-01-16,18,0.0,6.0,0.0,2023-01-16 18:51:00
2023-01-16,19,0.0,7.0,0.0,2023-01-16 19:51:00
2023-01-16,20,0.0,8.0,0.0,2023-01-16 20:51:00
2023-01-16,21,0.0,7.0,0.0,2023-01-16 21:51:00
2023-01-16,22,0.0,6.0,0.0,2023-01-16 22:51:00
2023-01-16,23,0.0,5.0,0.0,2023-01-16 23:51:00
2023-01-16,23,0.0,5.0,0.0,2023-01-16 23:59:00
2023-01-17,0,0.0,6.0,0.0,2023-01-17 00:51:00
2023-01-17,1,0.0,8.0,0.0,2023-01-17 01:51:00
2023-01-17,2,0.0,7.0,0.0,2023-01-17 02:51:00
2023-01-17,3,0.0,5.0,0.0,2023-01-17 03:51:00
2023-01-17,4,0.0,6.0,0.0,2023-01-17 04:51:00
2023-01-17,5,0.0,3.0,0.0,2023-01-17 05:51:00
2023-01-17,6,0.0,0.0,0.0,2023-01-17 06:51:00
2023-01-17,7,0.0,0.0,0.0,2023-01-17 07:51:00
2023-01-17,8,0.0,6.0,0.0,2023-01-17 08:51:00
2023-01-17,9,0.0,0.0,0.0,2023-01-17 09:51:00
2023-01-17,10,0.0,0.0,0.0,2023-01-17 10:51:00
2023-01-17,11,0.0,3.0,0.0,2023-01-17 11:51:00
2023-01-17,12,0.0,0.0,0.0,2023-01-17 12:51:00
2023-01-17,13,0.0,7.0,0.0,2023-01-17 13:51:00
2023-01-17,14,0.0,0.0,0.0,2023-01-17 14:51:00
2023-01-17,15,0.0,7.0,0.0,2023-01-17 15:29:00
2023-01-17,15,0.0,7.0,0.0,2023-01-17 15:51:00
2023-01-17,16,0.0,5.0,0.0,2023-01-17 16:51:00
2023-01-17,16,0.0,5.0,0.0,2023-01-17 16:59:00
2023-01-17,17,0.0,5.0,0.0,2023-01-17 17:07:00
2023-01-17,17,0.0,5.0,0.0,2023-01-17 17:51:00
2023-01-17,18,0.0,5.0,0.0,2023-01-17 18:20:00
2023-01-17,18,0.0,5.0,0.0,2023-01-17 18:39:00
2023-01-17,18,0.0,5.0,0.0,2023-01-17 18:49:00
2023-01-17,18,0.0,5.0,0.0,2023-01-17 18:51:00
2023-01-17,19,0.0,6.0,0.0,2023-01-17 19:51:00
2023-01-17,20,0.0,3.0,0.0,2023-01-17 20:51:00
2023-01-17,21,0.0,3.0,0.0,2023-01-17 21:51:00
2023-01-17,22,0.0,0.0,0.0,2023-01-17 22:51:00
2023-01-17,23,0.0,3.0,0.0,2023-01-17 23:51:00
2023-01-17,23,0.0,3.0,0.0,2023-01-17 23:59:00
2023-01-18,0,0.0,7.0,0.0,2023-01-18 00:51:00
2023-01-18,1,0.02,7.0,0.0,2023-01-18 01:51:00
2023-01-18,2,0.03,7.0,0.0,2023-01-18 02:51:00
2023-01-18,3,0.0,5.0,0.0,2023-01-18 03:51:00
2023-01-18,4,0.0,6.0,0.0,2023-01-18 04:51:00
2023-01-18,5,0.0,9.0,0.0,2023-01-18 05:51:00
2023-01-18,6,0.0,7.0,0.0,2023-01-18 06:51:00
2023-01-18,7,0.0,6.0,0.0,2023-01-18 07:51:00
2023-01-18,8,0.0,9.0,0.0,2023-01-18 08:51:00
2023-01-18,9,0.0,8.0,0.0,2023-01-18 09:51:00
2023-01-18,10,0.0,11.0,0.0,2023-01-18 10:51:00
2023-01-18,11,0.0,15.0,0.0,2023-01-18 11:51:00
2023-01-18,12,0.0,7.0,0.0,2023-01-18 12:51:00
2023-01-18,13,0.0,8.0,0.0,2023-01-18 13:51:00
2023-01-18,14,0.0,9.0,0.0,2023-01-18 14:51:00
2023-01-18,15,0.0,8.0,0.0,2023-01-18 15:51:00
2023-01-18,16,0.0,6.0,0.0,2023-01-18 16:51:00
2023-01-18,17,0.0,9.0,0.0,2023-01-18 17:51:00
2023-01-18,18,0.0,8.0,0.0,2023-01-18 18:51:00
2023-01-18,19,0.0,9.0,0.0,2023-01-18 19:51:00
2023-01-18,20,0.0,7.0,0.0,2023-01-18 20:51:00
2023-01-18,21,0.0,6.0,0.0,2023-01-18 21:51:00
2023-01-18,22,0.0,5.0,0.0,2023-01-18 22:51:00
2023-01-18,23,0.0,6.0,0.0,2023-01-18 23:51:00
2023-01-18,23,0.0,6.0,0.0,2023-01-18 23:59:00
2023-01-19,0,0.0,0.0,0.0,2023-01-19 00:51:00
2023-01-19,1,0.0,3.0,0.0,2023-01-19 01:51:00
2023-01-19,2,0.0,5.0,0.0,2023-01-19 02:51:00
2023-01-19,3,0.0,6.0,0.0,2023-01-19 03:51:00
2023-01-19,4,0.0,0.0,0.0,2023-01-19 04:51:00
2023-01-19,5,0.0,0.0,0.0,2023-01-19 05:51:00
2023-01-19,6,0.0,0.0,0.0,2023-01-19 06:51:00
2023-01-19,7,0.0,3.0,0.0,2023-01-19 07:51:00
2023-01-19,8,0.01,3.0,0.0,2023-01-19 08:51:00
2023-01-19,9,0.04,9.0,0.0,2023-01-19 09:51:00
2023-01-19,10,0.07,5.0,0.0,2023-01-19 10:51:00
2023-01-19,11,0.03,6.0,0.0,2023-01-19 11:26:00
2023-01-19,11,0.03,6.0,0.0,2023-01-19 11:47:00
2023-01-19,11,0.03,6.0,0.0,2023-01-19 11:51:00
2023-01-19,12,0.05,6.0,0.0,2023-01-19 12:19:00
2023-01-19,12,0.05,6.0,0.0,2023-01-19 12:38:00
2023-01-19,12,0.05,6.0,0.0,2023-01-19 12:51:00
2023-01-19,13,0.03,6.0,0.0,2023-01-19 13:00:00
2023-01-19,13,0.03,6.0,0.0,2023-01-19 13:29:00
2023-01-19,13,0.03,6.0,0.0,2023-01-19 13:49:00
2023-01-19,13,0.03,6.0,0.0,2023-01-19 13:51:00
2023-01-19,14,0.03,5.0,0.0,2023-01-19 14:39:00
2023-01-19,14,0.03,5.0,0.0,2023-01-19 14:46:00
2023-01-19,14,0.03,5.0,0.0,2023-01-19 14:51:00
2023-01-19,15,0.22,8.0,0.0,2023-01-19 15:51:00
2023-01-19,16,0.03,10.0,0.0,2023-01-19 16:01:00
2023-01-19,16,0.03,10.0,0.0,2023-01-19 16:51:00
2023-01-19,17,0.02,6.0,0.0,2023-01-19 17:51:00
2023-01-19,18,0.01,8.0,0.0,2023-01-19 18:49:00
2023-01-19,18,0.01,8.0,0.0,2023-01-19 18:51:00
2023-01-19,18,0.01,8.0,0.0,2023-01-19 18:59:00
2023-01-19,19,0.05,7.0,0.0,2023-01-19 19:16:00
2023-01-19,19,0.05,7.0,0.0,2023-01-19 19:51:00
2023-01-19,19,0.05,7.0,0.0,2023-01-19 19:58:00
2023-01-19,20,0.07,8.0,0.0,2023-01-19 20:37:00
2023-01-19,20,0.07,8.0,0.0,2023-01-19 20:45:00
2023-01-19,20,0.07,8.0,0.0,2023-01-19 20:51:00
2023-01-19,20,0.07,8.0,0.0,2023-01-19 20:58:00
2023-01-19,21,0.17,6.0,0.0,2023-01-19 21:13:00
2023-01-19,21,0.17,6.0,0.0,2023-01-19 21:28:00
2023-01-19,21,0.17,6.0,0.0,2023-01-19 21:33:00
2023-01-19,21,0.17,6.0,0.0,2023-01-19 21:49:00
2023-01-19,21,0.17,6.0,0.0,2023-01-19 21:51:00
2023-01-19,22,0.04,7.0,0.0,2023-01-19 22:51:00
2023-01-19,23,0.0,5.0,0.0,2023-01-19 23:51:00
2023-01-19,23,0.0,5.0,0.0,2023-01-19 23:59:00
2023-01-20,0,0.0,0.0,0.0,2023-01-20 00:51:00
2023-01-20,1,0.0,8.0,0.0,2023-01-20 01:49:00
2023-01-20,1,0.0,8.0,0.0,2023-01-20 01:51:00
2023-01-20,2,0.0,3.0,0.0,2023-01-20 02:17:00
2023-01-20,2,0.0,3.0,0.0,2023-01-20 02:51:00
2023-01-20,3,0.0,3.0,0.0,2023-01-20 03:51:00
2023-01-20,4,0.0,5.0,0.0,2023-01-20 04:51:00
2023-01-20,5,0.0,0.0,0.0,2023-01-20 05:51:00
2023-01-20,6,0.0,0.0,0.0,2023-01-20 06:12:00
2023-01-20,6,0.0,0.0,0.0,2023-01-20 06:51:00
2023-01-20,7,0.0,6.0,0.0,2023-01-20 07:51:00
2023-01-20,8,0.0,5.0,0.0,2023-01-20 08:51:00
2023-01-20,9,0.0,9.0,0.0,2023-01-20 09:51:00
2023-01-20,10,0.0,15.0,0.0,2023-01-20 10:51:00
2023-01-20,11,0.0,10.0,0.0,2023-01-20 11:51:00
2023-01-20,12,0.0,10.0,0.0,2023-01-20 12:51:00
2023-01-20,13,0.0,10.0,0.0,2023-01-20 13:51:00
2023-01-20,14,0.0,8.0,0.0,2023-01-20 14:51:00
2023-01-20,15,0.0,11.0,0.0,2023-01-20 15:51:00
2023-01-20,16,0.0,8.0,0.0,2023-01-20 16:51:00
2023-01-20,17,0.0,8.0,0.0,2023-01-20 17:51:00
2023-01-20,18,0.0,7.0,0.0,2023-01-20 18:51:00
2023-01-20,19,0.0,6.0,0.0,2023-01-20 19:51:00
2023-01-20,20,0.0,8.0,0.0,2023-01-20 20:51:00
2023-01-20,21,0.0,8.0,0.0,2023-01-20 21:51:00
2023-01-20,22,0.0,8.0,0.0,2023-01-20 22:51:00
2023-01-20,23,0.0,0.0,0.0,2023-01-20 23:51:00
2023-01-20,23,0.0,0.0,0.0,2023-01-20 23:59:00
2023-01-21,0,0.0,3.0,0.0,2023-01-21 00:51:00
2023-01-21,1,0.0,5.0,0.0,2023-01-21 01:51:00
2023-01-21,2,0.0,9.0,0.0,2023-01-21 02:51:00
2023-01-21,3,0.0,14.0,0.0,2023-01-21 03:51:00
2023-01-21,4,0.0,14.0,0.0,2023-01-21 04:51:00
2023-01-21,5,0.0,0.0,0.0,2023-01-21 05:51:00
2023-01-21,6,0.0,6.0,0.0,2023-01-21 06:51:00
2023-01-21,7,0.0,3.0,0.0,2023-01-21 07:51:00
2023-01-21,8,0.0,7.0,0.0,2023-01-21 08:51:00
2023-01-21,9,0.0,7.0,0.0,2023-01-21 09:51:00
2023-01-21,10,0.0,3.0,0.0,2023-01-21 10:51:00
2023-01-21,11,0.0,0.0,0.0,2023-01-21 11:51:00
2023-01-21,12,0.0,3.0,0.0,2023-01-21 12:51:00
2023-01-21,13,0.0,5.0,0.0,2023-01-21 13:51:00
2023-01-21,14,0.0,5.0,0.0,2023-01-21 14:51:00
2023-01-21,15,0.0,3.0,0.0,2023-01-21 15:51:00
2023-01-21,16,0.0,0.0,0.0,2023-01-21 16:51:00
2023-01-21,17,0.0,3.0,0.0,2023-01-21 17:51:00
2023-01-21,18,0.0,8.0,0.0,2023-01-21 18:51:00
2023-01-21,19,0.0,5.0,0.0,2023-01-21 19:51:00
2023-01-21,20,0.0,3.0,0.0,2023-01-21 20:51:00
2023-01-21,21,0.0,0.0,0.0,2023-01-21 21:51:00
2023-01-21,22,0.0,6.0,0.0,2023-01-21 22:51:00
2023-01-21,23,0.0,8.0,0.0,2023-01-21 23:51:00
2023-01-21,23,0.0,8.0,0.0,2023-01-21 23:59:00
2023-01-22,0,0.0,3.0,0.0,2023-01-22 00:51:00
2023-01-22,1,0.0,5.0,0.0,2023-01-22 01:51:00
2023-01-22,2,0.0,9.0,0.0,2023-01-22 02:51:00
2023-01-22,3,0.0,6.0,0.0,2023-01-22 03:51:00
2023-01-22,4,0.0,3.0,0.0,2023-01-22 04:51:00
2023-01-22,5,0.0,0.0,0.0,2023-01-22 05:51:00
2023-01-22,6,0.0,0.0,0.0,2023-01-22 06:51:00
2023-01-22,7,0.0,0.0,0.0,2023-01-22 07:51:00
2023-01-22,8,0.0,0.0,0.0,2023-01-22 08:51:00
2023-01-22,9,0.0,0.0,0.0,2023-01-22 09:51:00
2023-01-22,10,0.0,8.0,0.0,2023-01-22 10:51:00
2023-01-22,11,0.0,0.0,0.0,2023-01-22 11:51:00
2023-01-22,12,0.0,0.0,0.0,2023-01-22 12:51:00
2023-01-22,13,0.0,3.0,0.0,2023-01-22 13:51:00
2023-01-22,14,0.0,3.0,0.0,2023-01-22 14:51:00
2023-01-22,15,0.0,0.0,0.0,2023-01-22 15:51:00
2023-01-22,16,0.01,7.0,0.0,2023-01-22 16:19:00
2023-01-22,16,0.01,7.0,0.0,2023-01-22 16:49:00
2023-01-22,16,0.01,7.0,0.0,2023-01-22 16:51:00
2023-01-22,17,0.02,6.0,0.0,2023-01-22 17:51:00
2023-01-22,18,0.04,6.0,0.0,2023-01-22 18:44:00
2023-01-22,18,0.04,6.0,0.0,2023-01-22 18:49:00
2023-01-22,18,0.04,6.0,0.0,2023-01-22 18:51:00
2023-01-22,19,0.12,5.0,0.0,2023-01-22 19:00:00
2023-01-22,19,0.12,5.0,0.0,2023-01-22 19:19:00
2023-01-22,19,0.12,5.0,0.0,2023-01-22 19:26:00
2023-01-22,19,0.12,5.0,0.0,2023-01-22 19:46:00
2023-01-22,19,0.12,5.0,0.0,2023-01-22 19:51:00
2023-01-22,20,0.07,6.0,0.0,2023-01-22 20:02:00
2023-01-22,20,0.07,6.0,0.0,2023-01-22 20:15:00
2023-01-22,20,0.07,6.0,0.0,2023-01-22 20:51:00
2023-01-22,21,0.02,9.0,0.0,2023-01-22 21:51:00
2023-01-22,22,0.09,8.0,0.0,2023-01-22 22:21:00
2023-01-22,22,0.09,8.0,0.0,2023-01-22 22:51:00
2023-01-22,23,0.14,8.0,0.0,2023-01-22 23:27:00
2023-01-22,23,0.14,8.0,0.0,2023-01-22 23:39:00
2023-01-22,23,0.14,8.0,0.0,2023-01-22 23:49:00
2023-01-22,23,0.14,8.0,0.0,2023-01-22 23:51:00
2023-01-22,23,0.14,8.0,0.0,2023-01-22 23:59:00
2023-01-23,0,0.13,8.0,0.0,2023-01-23 00:16:00
2023-01-23,0,0.13,8.0,0.0,2023-01-23 00:30:00
2023-01-23,0,0.13,8.0,0.0,2023-01-23 00:51:00
2023-01-23,1,0.07,7.0,0.0,2023-01-23 01:13:00
2023-01-23,1,0.07,7.0,0.0,2023-01-23 01:35:00
2023-01-23,1,0.07,7.0,0.0,2023-01-23 01:51:00
2023-01-23,2,0.01,9.0,0.0,2023-01-23 02:51:00
2023-01-23,3,0.02,10.0,0.0,2023-01-23 03:06:00
2023-01-23,3,0.02,10.0,0.0,2023-01-23 03:25:00
2023-01-23,3,0.02,10.0,0.0,2023-01-23 03:51:00
2023-01-23,4,0.01,6.0,0.0,2023-01-23 04:21:00
2023-01-23,4,0.01,6.0,0.0,2023-01-23 04:40:00
2023-01-23,4,0.01,6.0,0.0,2023-01-23 04:51:00
2023-01-23,5,0.01,7.0,0.0,2023-01-23 05:06:00
2023-01-23,5,0.01,7.0,0.0,2023-01-23 05:51:00
2023-01-23,6,0.01,9.0,0.0,2023-01-23 06:39:00
2023-01-23,6,0.01,9.0,0.0,2023-01-23 06:51:00
2023-01-23,7,0.0,3.0,0.0,2023-01-23 07:51:00
2023-01-23,8,0.01,9.0,0.0,2023-01-23 08:51:00
2023-01-23,9,0.01,6.0,0.0,2023-01-23 09:11:00
2023-01-23,9,0.01,6.0,0.0,2023-01-23 09:34:00
2023-01-23,9,0.01,6.0,0.0,2023-01-23 09:51:00
2023-01-23,10,0.04,9.0,0.0,2023-01-23 10:03:00
2023-01-23,10,0.04,9.0,0.0,2023-01-23 10:27:00
2023-01-23,10,0.04,9.0,0.0,2023-01-23 10:51:00
2023-01-23,11,0.03,8.0,0.0,2023-01-23 11:51:00
2023-01-23,12,0.01,0.0,0.0,2023-01-23 12:51:00
2023-01-23,13,0.03,9.0,0.0,2023-01-23 13:31:00
2023-01-23,13,0.03,9.0,0.0,2023-01-23 13:43:00
2023-01-23,13,0.03,9.0,0.0,2023-01-23 13:51:00
2023-01-23,14,0.02,10.0,0.0,2023-01-23 14:31:00
2023-01-23,14,0.02,10.0,0.0,2023-01-23 14:53:00
2023-01-23,15,0.02,7.0,0.0,2023-01-23 15:14:00
2023-01-23,15,0.02,7.0,0.0,2023-01-23 15:51:00
2023-01-23,16,0.0,7.0,0.0,2023-01-23 16:51:00
2023-01-23,17,0.0,16.0,0.0,2023-01-23 17:51:00
2023-01-23,18,0.0,10.0,0.0,2023-01-23 18:51:00
2023-01-23,19,0.0,7.0,0.0,2023-01-23 19:42:00
2023-01-23,19,0.0,7.0,0.0,2023-01-23 19:51:00
2023-01-23,20,0.0,10.0,0.0,2023-01-23 20:58:00
2023-01-23,21,0.0,7.0,0.0,2023-01-23 21:51:00
2023-01-23,22,0.0,15.0,0.0,2023-01-23 22:17:00
2023-01-23,22,0.0,15.0,0.0,2023-01-23 22:51:00
2023-01-23,23,0.0,8.0,0.0,2023-01-23 23:42:00
2023-01-23,23,0.0,8.0,0.0,2023-01-23 23:51:00
2023-01-23,23,0.0,8.0,0.0,2023-01-23 23:59:00
2023-01-24,0,0.0,9.0,0.0,2023-01-24 00:12:00
2023-01-24,0,0.0,9.0,0.0,2023-01-24 00:51:00
2023-01-24,1,0.0,6.0,0.0,2023-01-24 01:51:00
2023-01-24,2,0.0,8.0,0.0,2023-01-24 02:51:00
2023-01-24,3,0.0,5.0,0.0,2023-01-24 03:51:00
2023-01-24,4,0.0,5.0,0.0,2023-01-24 04:51:00
2023-01-24,5,0.0,7.0,0.0,2023-01-24 05:51:00
2023-01-24,6,0.0,7.0,0.0,2023-01-24 06:51:00
2023-01-24,7,0.0,0.0,0.0,2023-01-24 07:51:00
2023-01-24,8,0.0,7.0,0.0,2023-01-24 08:51:00
2023-01-24,9,0.0,6.0,0.0,2023-01-24 09:51:00
2023-01-24,10,0.0,3.0,0.0,2023-01-24 10:51:00
2023-01-24,11,0.0,14.0,0.0,2023-01-24 11:51:00
2023-01-24,12,0.0,9.0,0.0,2023-01-24 12:51:00
2023-01-24,13,0.0,14.0,0.0,2023-01-24 13:51:00
2023-01-24,14,0.0,9.0,0.0,2023-01-24 14:51:00
2023-01-24,15,0.0,8.0,0.0,2023-01-24 15:51:00
2023-01-24,16,0.0,7.0,0.0,2023-01-24 16:51:00
2023-01-24,17,0.0,8.0,0.0,2023-01-24 17:51:00
2023-01-24,18,0.0,6.0,0.0,2023-01-24 18:51:00
2023-01-24,19,0.0,8.0,0.0,2023-01-24 19:51:00
2023-01-24,20,0.0,3.0,0.0,2023-01-24 20:51:00
2023-01-24,21,0.0,5.0,0.0,2023-01-24 21:51:00
2023-01-24,22,0.0,0.0,0.0,2023-01-24 22:51:00
2023-01-24,23,0.0,7.0,0.0,2023-01-24 23:51:00
2023-01-24,23,0.0,7.0,0.0,2023-01-24 23:59:00
2023-01-25,0,0.0,5.0,0,2023-01-25 00:51:00
2023-01-25,1,0.0,3.0,0,2023-01-25 01:51:00
2023-01-25,2,0.0,3.0,0,2023-01-25 02:51:00
2023-01-25,3,0.0,0.0,0,2023-01-25 03:51:00
2023-01-25,4,0.0,3.0,0,2023-01-25 04:51:00
2023-01-25,5,0.0,0.0,0,2023-01-25 05:51:00
2023-01-25,6,0.0,6.0,0,2023-01-25 06:51:00
2023-01-25,7,0.0,6.0,0,2023-01-25 07:51:00
2023-01-25,8,0.0,0.0,0,2023-01-25 08:51:00
2023-01-25,9,0.0,7.0,0,2023-01-25 09:51:00
2023-01-25,10,0.0,9.0,0,2023-01-25 10:51:00
2023-01-25,11,0.0,0.0,0,2023-01-25 11:51:00
2023-01-25,12,0.0,6.0,0,2023-01-25 12:51:00
2023-01-25,13,0.04,7.0,0,2023-01-25 13:23:00
2023-01-25,13,0.04,7.0,0,2023-01-25 13:49:00
2023-01-25,13,0.04,7.0,0,2023-01-25 13:51:00
2023-01-25,13,0.04,7.0,0,2023-01-25 13:58:00
2023-01-25,14,0.04,9.0,0,2023-01-25 14:06:00
2023-01-25,14,0.04,9.0,0,2023-01-25 14:14:00
2023-01-25,14,0.04,9.0,0,2023-01-25 14:24:00
2023-01-25,14,0.04,9.0,0,2023-01-25 14:51:00
2023-01-25,15,0.01,0.0,0,2023-01-25 15:51:00
2023-01-25,16,0.01,10.0,0,2023-01-25 16:15:00
2023-01-25,16,0.01,10.0,0,2023-01-25 16:49:00
2023-01-25,16,0.01,10.0,0,2023-01-25 16:51:00
2023-01-25,17,0.01,9.0,0,2023-01-25 17:51:00
2023-01-25,18,0.08,8.0,0,2023-01-25 18:18:00
2023-01-25,18,0.08,8.0,0,2023-01-25 18:35:00
2023-01-25,18,0.08,8.0,0,2023-01-25 18:48:00
2023-01-25,18,0.08,8.0,0,2023-01-25 18:51:00
